id,Store,Date,Sales,Promo,StateHoliday,SchoolHoliday
44147,359,2015-01-05,8626,1,0,1
44148,366,2015-01-05,12420,1,0,1
44149,372,2015-01-05,14823,1,0,1
44150,374,2015-01-05,9805,1,0,0
44151,377,2015-01-05,11402,1,0,1
44152,381,2015-01-05,13694,1,0,1
44153,391,2015-01-05,8797,1,0,1
44154,397,2015-01-05,9291,1,0,1
44155,399,2015-01-05,9889,1,0,1
44156,410,2015-01-05,9670,1,0,1
44157,421,2015-01-05,10668,1,0,1
44158,435,2015-01-05,4191,1,0,1
44159,444,2015-01-05,11494,1,0,0
44160,447,2015-01-05,7840,1,0,1
44161,456,2015-01-05,9249,1,0,1
44162,460,2015-01-05,7475,1,0,1
44163,461,2015-01-05,8624,1,0,1
44164,466,2015-01-05,10542,1,0,1
44165,469,2015-01-05,13915,1,0,0
44166,470,2015-01-05,17430,1,0,1
44167,471,2015-01-05,11813,1,0,1
44168,484,2015-01-05,9931,1,0,1
44169,485,2015-01-05,7765,1,0,1
44170,490,2015-01-05,10497,1,0,1
44171,491,2015-01-05,11810,1,0,1
44172,492,2015-01-05,12670,1,0,1
44173,496,2015-01-05,10099,1,0,0
44174,498,2015-01-05,9744,1,0,1
44175,502,2015-01-05,12945,1,0,1
44176,503,2015-01-05,13169,1,0,1
44177,506,2015-01-05,11416,1,0,1
44178,507,2015-01-05,11817,1,0,1
44179,511,2015-01-05,6963,1,0,1
44180,512,2015-01-05,6168,1,0,1
44181,513,2015-01-05,20880,1,0,0
44182,516,2015-01-05,9909,1,0,1
44183,521,2015-01-05,8062,1,0,1
44184,523,2015-01-05,16834,1,0,0
44185,529,2015-01-05,11079,1,0,1
44186,534,2015-01-05,11632,1,0,1
44187,535,2015-01-05,13054,1,0,1
44188,539,2015-01-05,16727,1,0,1
44189,543,2015-01-05,5021,1,0,1
44190,550,2015-01-05,7996,1,0,1
44191,551,2015-01-05,9322,1,0,1
44192,553,2015-01-05,11551,1,0,1
44193,563,2015-01-05,7784,1,0,1
44194,566,2015-01-05,6864,1,0,1
44195,569,2015-01-05,5319,1,0,0
44196,570,2015-01-05,6747,1,0,1
44197,571,2015-01-05,14065,1,0,1
44198,578,2015-01-05,10948,1,0,1
44199,597,2015-01-05,6497,1,0,1
44200,598,2015-01-05,7753,1,0,1
44201,599,2015-01-05,11401,1,0,0
44202,601,2015-01-05,5107,1,0,1
44203,607,2015-01-05,7330,1,0,0
44204,609,2015-01-05,6410,1,0,0
44205,617,2015-01-05,8942,1,0,0
44206,620,2015-01-05,12985,1,0,1
44207,624,2015-01-05,10784,1,0,1
44208,642,2015-01-05,4688,1,0,1
44209,643,2015-01-05,11981,1,0,1
44210,645,2015-01-05,16149,1,0,1
44211,647,2015-01-05,8936,1,0,1
44212,648,2015-01-05,8664,1,0,0
44213,657,2015-01-05,10142,1,0,1
44214,661,2015-01-05,9144,1,0,1
44215,663,2015-01-05,8893,1,0,1
44216,666,2015-01-05,12594,1,0,1
44217,667,2015-01-05,13560,1,0,1
44218,668,2015-01-05,11418,1,0,0
44219,673,2015-01-05,11777,1,0,1
44220,683,2015-01-05,10872,1,0,0
44221,689,2015-01-05,10130,1,0,1
44222,690,2015-01-05,7693,1,0,1
44223,698,2015-01-05,20081,1,0,0
44224,705,2015-01-05,13646,1,0,1
44225,709,2015-01-05,13985,1,0,0
44226,711,2015-01-05,13120,1,0,1
44227,712,2015-01-05,9082,1,0,1
44228,715,2015-01-05,10901,1,0,1
44229,717,2015-01-05,7572,1,0,1
44230,723,2015-01-05,10424,1,0,1
44231,728,2015-01-05,8110,1,0,1
44232,729,2015-01-05,17765,1,0,1
44233,732,2015-01-05,6979,1,0,1
44234,737,2015-01-05,10141,1,0,1
44235,739,2015-01-05,17454,1,0,1
44236,744,2015-01-05,10803,1,0,1
44237,747,2015-01-05,13483,1,0,1
44238,749,2015-01-05,7534,1,0,1
44239,751,2015-01-05,6278,1,0,1
44240,756,2015-01-05,20299,1,0,1
44241,758,2015-01-05,6848,1,0,1
44242,764,2015-01-05,5574,1,0,1
44243,765,2015-01-05,15071,1,0,1
44244,766,2015-01-05,11786,1,0,1
44245,767,2015-01-05,10547,1,0,1
44246,768,2015-01-05,20769,1,0,1
44247,778,2015-01-05,7857,1,0,1
44248,779,2015-01-05,10073,1,0,0
44249,782,2015-01-05,7579,1,0,1
44250,783,2015-01-05,9636,1,0,0
44251,785,2015-01-05,10525,1,0,1
44252,786,2015-01-05,5109,1,0,1
44253,789,2015-01-05,4938,1,0,1
44254,791,2015-01-05,13097,1,0,1
44255,792,2015-01-05,13237,1,0,1
44256,796,2015-01-05,12148,1,0,1
44257,806,2015-01-05,11873,1,0,1
44258,807,2015-01-05,12451,1,0,1
44259,808,2015-01-05,10220,1,0,0
44260,813,2015-01-05,8492,1,0,1
44261,819,2015-01-05,7434,1,0,1
44262,824,2015-01-05,9712,1,0,1
44263,828,2015-01-05,10504,1,0,1
44264,830,2015-01-05,8729,1,0,0
44265,831,2015-01-05,18520,1,0,1
44266,836,2015-01-05,9645,1,0,0
44267,838,2015-01-05,11587,1,0,0
44268,843,2015-01-05,10129,1,0,0
44269,846,2015-01-05,14655,1,0,1
44270,863,2015-01-05,11323,1,0,1
44271,866,2015-01-05,11099,1,0,1
44272,867,2015-01-05,6263,1,0,1
44273,871,2015-01-05,7177,1,0,1
44274,873,2015-01-05,4789,1,0,0
44275,876,2015-01-05,16918,1,0,1
44276,882,2015-01-05,7783,1,0,1
44277,884,2015-01-05,10354,1,0,1
44278,889,2015-01-05,7255,1,0,1
44279,890,2015-01-05,10807,1,0,1
44280,894,2015-01-05,11856,1,0,1
44281,896,2015-01-05,8790,1,0,1
44282,900,2015-01-05,9554,1,0,1
44283,902,2015-01-05,6289,1,0,1
44284,903,2015-01-05,20672,1,0,1
44285,904,2015-01-05,10528,1,0,1
44286,909,2015-01-05,18114,1,0,1
44287,911,2015-01-05,13859,1,0,1
44288,916,2015-01-05,6874,1,0,1
44289,919,2015-01-05,9264,1,0,1
44290,926,2015-01-05,10807,1,0,1
44291,928,2015-01-05,14589,1,0,1
44292,930,2015-01-05,9413,1,0,1
44293,932,2015-01-05,12352,1,0,1
44294,935,2015-01-05,8310,1,0,1
44295,942,2015-01-05,9897,1,0,1
44296,943,2015-01-05,9707,1,0,1
44297,946,2015-01-05,5808,1,0,1
44298,947,2015-01-05,11594,1,0,1
44299,963,2015-01-05,19509,1,0,0
44300,965,2015-01-05,12847,1,0,1
44301,967,2015-01-05,11241,1,0,1
44302,968,2015-01-05,9969,1,0,0
44303,969,2015-01-05,4920,1,0,1
44304,970,2015-01-05,4987,1,0,1
44305,976,2015-01-05,10870,1,0,1
44306,977,2015-01-05,6474,1,0,1
44307,979,2015-01-05,9932,1,0,0
44308,980,2015-01-05,11995,1,0,1
44309,985,2015-01-05,12192,1,0,1
44310,991,2015-01-05,7658,1,0,1
44311,995,2015-01-05,12646,1,0,0
44312,1000,2015-01-05,9979,1,0,1
44313,1004,2015-01-05,9425,1,0,1
44314,1005,2015-01-05,8265,1,0,1
44315,1006,2015-01-05,11921,1,0,1
44316,1007,2015-01-05,9390,1,0,1
44317,1010,2015-01-05,12969,1,0,1
44318,1016,2015-01-05,9544,1,0,1
44319,1022,2015-01-05,12162,1,0,1
44320,1026,2015-01-05,13934,1,0,1
44321,1032,2015-01-05,15627,1,0,1
44322,1033,2015-01-05,18541,1,0,0
44323,1040,2015-01-05,13567,1,0,1
44324,1044,2015-01-05,9158,1,0,1
44325,1045,2015-01-05,10696,1,0,1
44326,1051,2015-01-05,9157,1,0,1
44327,1054,2015-01-05,10940,1,0,1
44328,1059,2015-01-05,8999,1,0,1
44329,1062,2015-01-05,9196,1,0,1
44330,1064,2015-01-05,13796,1,0,1
44331,1066,2015-01-05,14563,1,0,1
44332,1069,2015-01-05,8865,1,0,0
44333,1076,2015-01-05,5065,1,0,1
44334,1089,2015-01-05,13556,1,0,1
44335,1090,2015-01-05,8541,1,0,0
44336,1092,2015-01-05,17263,1,0,1
44337,1093,2015-01-05,9626,1,0,0
44338,1094,2015-01-05,7344,1,0,1
44339,1097,2015-01-05,11069,1,0,1
44340,1098,2015-01-05,7351,1,0,0
44341,1099,2015-01-05,11748,1,0,1
44342,1104,2015-01-05,8607,1,0,1
44343,1105,2015-01-05,8141,1,0,1
44344,1106,2015-01-05,6404,1,0,1
44345,1108,2015-01-05,8589,1,0,0
44346,1111,2015-01-05,7788,1,0,1
44347,1112,2015-01-05,15659,1,0,1
44348,1113,2015-01-05,9633,1,0,1
44349,85,2015-01-04,9957,0,0,0
44350,310,2015-01-04,1486,0,0,0
44351,512,2015-01-04,6660,0,0,0
44352,578,2015-01-04,2867,0,0,0
44353,863,2015-01-04,2014,0,0,0
44354,1097,2015-01-04,11992,0,0,0
44355,1099,2015-01-04,3815,0,0,0
44356,1,2015-01-03,5023,0,0,1
44357,9,2015-01-03,6043,0,0,0
44358,11,2015-01-03,4916,0,0,0
44359,12,2015-01-03,6068,0,0,0
44360,14,2015-01-03,2943,0,0,0
44361,18,2015-01-03,5181,0,0,0
44362,21,2015-01-03,4009,0,0,0
44363,24,2015-01-03,6227,0,0,0
44364,25,2015-01-03,9124,0,0,0
44365,38,2015-01-03,6149,0,0,0
44366,41,2015-01-03,6511,0,0,0
44367,43,2015-01-03,4313,0,0,0
44368,55,2015-01-03,3440,0,0,0
44369,56,2015-01-03,6961,0,0,1
44370,60,2015-01-03,5325,0,0,0
44371,68,2015-01-03,7066,0,0,0
44372,75,2015-01-03,5174,0,0,0
44373,78,2015-01-03,2858,0,0,0
44374,84,2015-01-03,10304,0,0,0
44375,85,2015-01-03,5951,0,0,0
44376,91,2015-01-03,4056,0,0,0
44377,95,2015-01-03,3814,0,0,0
44378,98,2015-01-03,4646,0,0,0
44379,101,2015-01-03,6521,0,0,0
44380,111,2015-01-03,5911,0,0,1
44381,113,2015-01-03,6410,0,0,0
44382,115,2015-01-03,8521,0,0,0
44383,120,2015-01-03,5443,0,0,1
44384,121,2015-01-03,2581,0,0,0
44385,128,2015-01-03,6552,0,0,1
44386,133,2015-01-03,3432,0,0,0
44387,134,2015-01-03,2496,0,0,0
44388,138,2015-01-03,2403,0,0,0
44389,142,2015-01-03,2796,0,0,0
44390,145,2015-01-03,5711,0,0,0
44391,148,2015-01-03,7963,0,0,0
44392,152,2015-01-03,3222,0,0,0
44393,155,2015-01-03,6283,0,0,0
44394,156,2015-01-03,2622,0,0,0
44395,157,2015-01-03,6916,0,0,0
44396,158,2015-01-03,10406,0,0,0
44397,159,2015-01-03,6762,0,0,0
44398,161,2015-01-03,6342,0,0,0
44399,163,2015-01-03,4549,0,0,0
44400,164,2015-01-03,3844,0,0,0
44401,168,2015-01-03,4470,0,0,0
44402,173,2015-01-03,6800,0,0,0
44403,175,2015-01-03,5653,0,0,0
44404,180,2015-01-03,6782,0,0,0
44405,186,2015-01-03,3376,0,0,0
44406,187,2015-01-03,3621,0,0,0
44407,195,2015-01-03,9245,0,0,0
44408,196,2015-01-03,3646,0,0,0
44409,204,2015-01-03,3780,0,0,0
44410,205,2015-01-03,5631,0,0,0
44411,213,2015-01-03,7283,0,0,0
44412,216,2015-01-03,5594,0,0,0
44413,218,2015-01-03,2152,0,0,0
44414,219,2015-01-03,1841,0,0,0
44415,220,2015-01-03,3181,0,0,0
44416,221,2015-01-03,4651,0,0,0
44417,227,2015-01-03,4374,0,0,0
44418,231,2015-01-03,4171,0,0,0
44419,234,2015-01-03,8830,0,0,0
44420,237,2015-01-03,3469,0,0,0
44421,238,2015-01-03,5496,0,0,0
44422,249,2015-01-03,4668,0,0,0
44423,253,2015-01-03,3942,0,0,0
44424,257,2015-01-03,2849,0,0,0
44425,260,2015-01-03,6736,0,0,0
44426,261,2015-01-03,8198,0,0,0
44427,273,2015-01-03,5900,0,0,0
44428,278,2015-01-03,3996,0,0,0
44429,281,2015-01-03,5245,0,0,0
44430,284,2015-01-03,5201,0,0,0
44431,285,2015-01-03,5805,0,0,1
44432,288,2015-01-03,5607,0,0,0
44433,289,2015-01-03,5626,0,0,1
44434,291,2015-01-03,4651,0,0,0
44435,292,2015-01-03,2666,0,0,0
44436,295,2015-01-03,4073,0,0,0
44437,296,2015-01-03,4735,0,0,1
44438,297,2015-01-03,4544,0,0,0
44439,310,2015-01-03,8290,0,0,0
44440,313,2015-01-03,4703,0,0,0
44441,316,2015-01-03,8900,0,0,0
44442,319,2015-01-03,5300,0,0,0
44443,320,2015-01-03,11386,0,0,0
44444,324,2015-01-03,2367,0,0,0
44445,332,2015-01-03,1627,0,0,0
44446,339,2015-01-03,3478,0,0,0
44447,341,2015-01-03,5169,0,0,0
44448,342,2015-01-03,11204,0,0,0
44449,346,2015-01-03,5054,0,0,0
44450,351,2015-01-03,4848,0,0,0
44451,352,2015-01-03,5957,0,0,0
44452,354,2015-01-03,8787,0,0,0
44453,357,2015-01-03,7245,0,0,0
44454,359,2015-01-03,6284,0,0,0
44455,366,2015-01-03,2981,0,0,0
44456,372,2015-01-03,7815,0,0,0
44457,374,2015-01-03,3846,0,0,0
44458,377,2015-01-03,6729,0,0,0
44459,381,2015-01-03,4874,0,0,0
44460,391,2015-01-03,2535,0,0,0
44461,397,2015-01-03,4349,0,0,0
44462,399,2015-01-03,4236,0,0,0
44463,410,2015-01-03,4785,0,0,0
44464,421,2015-01-03,13136,0,0,0
44465,435,2015-01-03,2036,0,0,0
44466,444,2015-01-03,15563,0,0,0
44467,447,2015-01-03,5140,0,0,0
44468,456,2015-01-03,4560,0,0,0
44469,460,2015-01-03,1234,0,0,0
44470,461,2015-01-03,4956,0,0,0
44471,466,2015-01-03,3849,0,0,0
44472,469,2015-01-03,12770,0,0,0
44473,470,2015-01-03,11074,0,0,0
44474,471,2015-01-03,6440,0,0,0
44475,484,2015-01-03,8251,0,0,0
44476,485,2015-01-03,5513,0,0,0
44477,490,2015-01-03,8394,0,0,0
44478,491,2015-01-03,6385,0,0,0
44479,492,2015-01-03,7154,0,0,0
44480,496,2015-01-03,7776,0,0,0
44481,498,2015-01-03,6938,0,0,0
44482,502,2015-01-03,8486,0,0,1
44483,503,2015-01-03,6488,0,0,0
44484,506,2015-01-03,4920,0,0,0
44485,507,2015-01-03,7016,0,0,0
44486,511,2015-01-03,5103,0,0,0
44487,512,2015-01-03,4670,0,0,0
44488,513,2015-01-03,17743,0,0,0
44489,516,2015-01-03,4347,0,0,0
44490,521,2015-01-03,4235,0,0,0
44491,523,2015-01-03,16077,0,0,0
44492,529,2015-01-03,6850,0,0,0
44493,534,2015-01-03,6006,0,0,0
44494,535,2015-01-03,5029,0,0,0
44495,539,2015-01-03,10255,0,0,0
44496,543,2015-01-03,1226,0,0,1
44497,550,2015-01-03,6127,0,0,1
44498,551,2015-01-03,5281,0,0,0
44499,553,2015-01-03,9935,0,0,0
44500,563,2015-01-03,5306,0,0,0
44501,566,2015-01-03,3658,0,0,0
44502,569,2015-01-03,3304,0,0,0
44503,570,2015-01-03,2490,0,0,0
44504,571,2015-01-03,8211,0,0,0
44505,578,2015-01-03,7957,0,0,0
44506,597,2015-01-03,4175,0,0,0
44507,598,2015-01-03,4645,0,0,0
44508,599,2015-01-03,10382,0,0,0
44509,601,2015-01-03,3969,0,0,1
44510,607,2015-01-03,966,0,0,0
44511,609,2015-01-03,2658,0,0,0
44512,617,2015-01-03,2714,0,0,0
44513,620,2015-01-03,7576,0,0,0
44514,624,2015-01-03,4039,0,0,0
44515,642,2015-01-03,2893,0,0,0
44516,643,2015-01-03,6252,0,0,0
44517,645,2015-01-03,8380,0,0,0
44518,647,2015-01-03,5077,0,0,0
44519,648,2015-01-03,6646,0,0,0
44520,657,2015-01-03,4636,0,0,0
44521,661,2015-01-03,6330,0,0,1
44522,663,2015-01-03,4914,0,0,0
44523,666,2015-01-03,7753,0,0,0
44524,667,2015-01-03,8894,0,0,0
44525,668,2015-01-03,9540,0,0,0
44526,673,2015-01-03,6615,0,0,0
44527,683,2015-01-03,6346,0,0,0
44528,689,2015-01-03,5111,0,0,1
44529,690,2015-01-03,4010,0,0,0
44530,698,2015-01-03,15809,0,0,0
44531,705,2015-01-03,4653,0,0,0
44532,709,2015-01-03,3635,0,0,0
44533,711,2015-01-03,5506,0,0,0
44534,712,2015-01-03,3689,0,0,0
44535,715,2015-01-03,2263,0,0,0
44536,717,2015-01-03,4424,0,0,0
44537,723,2015-01-03,6301,0,0,1
44538,728,2015-01-03,4881,0,0,0
44539,729,2015-01-03,8689,0,0,0
44540,732,2015-01-03,3551,0,0,0
44541,737,2015-01-03,4444,0,0,0
44542,739,2015-01-03,9473,0,0,0
44543,744,2015-01-03,6356,0,0,0
44544,747,2015-01-03,6808,0,0,0
44545,749,2015-01-03,1852,0,0,0
44546,751,2015-01-03,2918,0,0,0
44547,756,2015-01-03,15047,0,0,0
44548,758,2015-01-03,3237,0,0,0
44549,764,2015-01-03,1640,0,0,0
44550,765,2015-01-03,6158,0,0,0
44551,766,2015-01-03,6127,0,0,0
44552,767,2015-01-03,2625,0,0,0
44553,768,2015-01-03,10491,0,0,0
44554,778,2015-01-03,4857,0,0,0
44555,779,2015-01-03,2670,0,0,0
44556,782,2015-01-03,4959,0,0,0
44557,783,2015-01-03,5826,0,0,0
44558,785,2015-01-03,5876,0,0,0
44559,786,2015-01-03,1080,0,0,0
44560,789,2015-01-03,3128,0,0,0
44561,791,2015-01-03,6483,0,0,0
44562,792,2015-01-03,4672,0,0,0
44563,796,2015-01-03,4339,0,0,0
44564,806,2015-01-03,5866,0,0,0
44565,807,2015-01-03,8587,0,0,1
44566,808,2015-01-03,4794,0,0,0
44567,813,2015-01-03,4378,0,0,0
44568,819,2015-01-03,4444,0,0,0
44569,824,2015-01-03,4790,0,0,0
44570,828,2015-01-03,3073,0,0,0
44571,830,2015-01-03,2804,0,0,0
44572,831,2015-01-03,8233,0,0,0
44573,836,2015-01-03,2784,0,0,0
44574,838,2015-01-03,7519,0,0,0
44575,843,2015-01-03,8713,0,0,0
44576,846,2015-01-03,5586,0,0,0
44577,863,2015-01-03,5206,0,0,0
44578,866,2015-01-03,6189,0,0,1
44579,867,2015-01-03,4251,0,0,0
44580,871,2015-01-03,8217,0,0,1
44581,873,2015-01-03,2067,0,0,0
44582,876,2015-01-03,2804,0,0,0
44583,882,2015-01-03,5373,0,0,0
44584,884,2015-01-03,5410,0,0,0
44585,889,2015-01-03,2777,0,0,0
44586,890,2015-01-03,5234,0,0,0
44587,894,2015-01-03,6254,0,0,0
44588,896,2015-01-03,6645,0,0,0
44589,900,2015-01-03,4702,0,0,0
44590,902,2015-01-03,4786,0,0,0
44591,903,2015-01-03,13257,0,0,0
44592,904,2015-01-03,5126,0,0,0
44593,909,2015-01-03,7986,0,0,0
44594,911,2015-01-03,7082,0,0,0
44595,916,2015-01-03,4872,0,0,0
44596,919,2015-01-03,3134,0,0,0
44597,926,2015-01-03,6831,0,0,0
44598,928,2015-01-03,7234,0,0,0
44599,930,2015-01-03,6707,0,0,0
44600,932,2015-01-03,5026,0,0,0
44601,935,2015-01-03,3346,0,0,0
44602,942,2015-01-03,5856,0,0,1
44603,943,2015-01-03,5898,0,0,0
44604,946,2015-01-03,3043,0,0,0
44605,947,2015-01-03,7625,0,0,0
44606,963,2015-01-03,3728,0,0,0
44607,965,2015-01-03,6522,0,0,1
44608,967,2015-01-03,5115,0,0,0
44609,968,2015-01-03,5104,0,0,0
44610,969,2015-01-03,2394,0,0,0
44611,970,2015-01-03,1255,0,0,1
44612,976,2015-01-03,4106,0,0,0
44613,977,2015-01-03,2877,0,0,0
44614,979,2015-01-03,4570,0,0,0
44615,980,2015-01-03,5341,0,0,0
44616,985,2015-01-03,8027,0,0,0
44617,991,2015-01-03,6018,0,0,0
44618,995,2015-01-03,8600,0,0,0
44619,1000,2015-01-03,5992,0,0,0
44620,1004,2015-01-03,4428,0,0,0
44621,1005,2015-01-03,4811,0,0,0
44622,1006,2015-01-03,7049,0,0,0
44623,1007,2015-01-03,7337,0,0,0
44624,1010,2015-01-03,9844,0,0,0
44625,1016,2015-01-03,4041,0,0,0
44626,1022,2015-01-03,5849,0,0,0
44627,1026,2015-01-03,6954,0,0,0
44628,1032,2015-01-03,5047,0,0,0
44629,1033,2015-01-03,10362,0,0,0
44630,1040,2015-01-03,6267,0,0,0
44631,1044,2015-01-03,6047,0,0,0
44632,1045,2015-01-03,4678,0,0,0
44633,1051,2015-01-03,4492,0,0,0
44634,1054,2015-01-03,3385,0,0,0
44635,1059,2015-01-03,8459,0,0,0
44636,1062,2015-01-03,4165,0,0,0
44637,1064,2015-01-03,7438,0,0,0
44638,1066,2015-01-03,9465,0,0,0
44639,1069,2015-01-03,2869,0,0,0
44640,1076,2015-01-03,2938,0,0,0
44641,1089,2015-01-03,9578,0,0,0
44642,1090,2015-01-03,2650,0,0,0
44643,1092,2015-01-03,11015,0,0,0
44644,1093,2015-01-03,7815,0,0,0
44645,1094,2015-01-03,5438,0,0,0
44646,1097,2015-01-03,6834,0,0,0
44647,1098,2015-01-03,2897,0,0,0
44648,1099,2015-01-03,6659,0,0,0
44649,1104,2015-01-03,5302,0,0,0
44650,1105,2015-01-03,4544,0,0,0
44651,1106,2015-01-03,2188,0,0,0
44652,1108,2015-01-03,2063,0,0,0
44653,1111,2015-01-03,2514,0,0,0
44654,1112,2015-01-03,7734,0,0,0
44655,1113,2015-01-03,5659,0,0,0
44656,1,2015-01-02,5509,0,0,1
44657,9,2015-01-02,7073,0,0,1
44658,11,2015-01-02,7915,0,0,1
44659,12,2015-01-02,5866,0,0,1
44660,14,2015-01-02,4555,0,0,1
44661,18,2015-01-02,6793,0,0,1
44662,21,2015-01-02,3297,0,0,1
44663,24,2015-01-02,8516,0,0,1
44664,25,2015-01-02,11100,0,0,1
44665,38,2015-01-02,5474,0,0,1
44666,41,2015-01-02,6960,0,0,1
44667,43,2015-01-02,5565,0,0,1
44668,55,2015-01-02,4779,0,0,1
44669,56,2015-01-02,9098,0,0,1
44670,60,2015-01-02,8281,0,0,1
44671,68,2015-01-02,7973,0,0,1
44672,75,2015-01-02,6436,0,0,1
44673,78,2015-01-02,4138,0,0,1
44674,84,2015-01-02,12746,0,0,1
44675,85,2015-01-02,6252,0,0,1
44676,91,2015-01-02,4518,0,0,1
44677,95,2015-01-02,6337,0,0,1
44678,98,2015-01-02,4266,0,0,1
44679,101,2015-01-02,6882,0,0,1
44680,111,2015-01-02,5826,0,0,1
44681,113,2015-01-02,6259,0,0,1
44682,115,2015-01-02,7145,0,0,1
44683,120,2015-01-02,6451,0,0,1
44684,121,2015-01-02,4441,0,0,1
44685,128,2015-01-02,7627,0,0,1
44686,133,2015-01-02,6044,0,0,1
44687,134,2015-01-02,5211,0,0,1
44688,138,2015-01-02,6881,0,0,1
44689,142,2015-01-02,5510,0,0,1
44690,145,2015-01-02,7062,0,0,1
44691,148,2015-01-02,7844,0,0,1
44692,152,2015-01-02,5313,0,0,1
44693,155,2015-01-02,5830,0,0,1
44694,156,2015-01-02,6627,0,0,1
44695,157,2015-01-02,8943,0,0,1
44696,158,2015-01-02,8708,0,0,1
44697,159,2015-01-02,7403,0,0,1
44698,161,2015-01-02,7460,0,0,1
44699,163,2015-01-02,6468,0,0,1
44700,164,2015-01-02,5665,0,0,1
44701,168,2015-01-02,7161,0,0,1
44702,173,2015-01-02,7398,0,0,1
44703,175,2015-01-02,4510,0,0,1
44704,180,2015-01-02,6339,0,0,1
44705,186,2015-01-02,3127,0,0,1
44706,187,2015-01-02,6957,0,0,1
44707,195,2015-01-02,10743,0,0,1
44708,196,2015-01-02,5054,0,0,1
44709,204,2015-01-02,5251,0,0,1
44710,205,2015-01-02,5849,0,0,1
44711,213,2015-01-02,7078,0,0,1
44712,216,2015-01-02,6758,0,0,1
44713,218,2015-01-02,4646,0,0,1
44714,219,2015-01-02,2990,0,0,1
44715,220,2015-01-02,3717,0,0,1
44716,221,2015-01-02,5792,0,0,1
44717,227,2015-01-02,6755,0,0,1
44718,231,2015-01-02,4687,0,0,1
44719,234,2015-01-02,10449,0,0,1
44720,237,2015-01-02,4888,0,0,1
44721,238,2015-01-02,7799,0,0,1
44722,249,2015-01-02,5496,0,0,1
44723,253,2015-01-02,5096,0,0,1
44724,257,2015-01-02,5474,0,0,1
44725,260,2015-01-02,6858,0,0,1
44726,261,2015-01-02,10036,0,0,1
44727,273,2015-01-02,6847,0,0,1
44728,278,2015-01-02,6747,0,0,1
44729,281,2015-01-02,5727,0,0,1
44730,284,2015-01-02,4792,0,0,1
44731,285,2015-01-02,4771,0,0,1
44732,288,2015-01-02,6381,0,0,1
44733,289,2015-01-02,6568,0,0,1
44734,291,2015-01-02,8464,0,0,1
44735,292,2015-01-02,5066,0,0,1
44736,295,2015-01-02,4994,0,0,1
44737,296,2015-01-02,7486,0,0,1
44738,297,2015-01-02,6175,0,0,1
44739,310,2015-01-02,10908,0,0,1
44740,313,2015-01-02,7888,0,0,1
44741,316,2015-01-02,8863,0,0,1
44742,319,2015-01-02,7823,0,0,1
44743,320,2015-01-02,15011,0,0,1
44744,324,2015-01-02,4372,0,0,1
44745,332,2015-01-02,3156,0,0,1
44746,339,2015-01-02,5337,0,0,1
44747,341,2015-01-02,5400,0,0,1
44748,342,2015-01-02,11064,0,0,1
44749,346,2015-01-02,7512,0,0,1
44750,351,2015-01-02,6448,0,0,1
44751,352,2015-01-02,6365,0,0,1
44752,354,2015-01-02,8402,0,0,1
44753,357,2015-01-02,8029,0,0,1
44754,359,2015-01-02,6866,0,0,1
44755,366,2015-01-02,6386,0,0,1
44756,372,2015-01-02,8157,0,0,1
44757,374,2015-01-02,7366,0,0,1
44758,377,2015-01-02,7914,0,0,1
44759,381,2015-01-02,8782,0,0,1
44760,391,2015-01-02,5178,0,0,1
44761,397,2015-01-02,5939,0,0,1
44762,399,2015-01-02,4567,0,0,1
44763,410,2015-01-02,5850,0,0,1
44764,421,2015-01-02,12305,0,0,1
44765,435,2015-01-02,2693,0,0,1
44766,444,2015-01-02,18235,0,0,1
44767,447,2015-01-02,5119,0,0,1
44768,456,2015-01-02,6320,0,0,1
44769,460,2015-01-02,3675,0,0,1
44770,461,2015-01-02,5775,0,0,1
44771,466,2015-01-02,7133,0,0,1
44772,469,2015-01-02,14445,0,0,1
44773,470,2015-01-02,12423,0,0,1
44774,471,2015-01-02,7629,0,0,1
44775,484,2015-01-02,8358,0,0,1
44776,485,2015-01-02,4501,0,0,1
44777,490,2015-01-02,7437,0,0,1
44778,491,2015-01-02,6148,0,0,1
44779,492,2015-01-02,8600,0,0,1
44780,496,2015-01-02,8050,0,0,1
44781,498,2015-01-02,5924,0,0,1
44782,502,2015-01-02,8935,0,0,1
44783,503,2015-01-02,7014,0,0,1
44784,506,2015-01-02,6706,0,0,1
44785,507,2015-01-02,6410,0,0,1
44786,511,2015-01-02,5762,0,0,1
44787,512,2015-01-02,5058,0,0,1
44788,513,2015-01-02,18290,0,0,1
44789,516,2015-01-02,5282,0,0,1
44790,521,2015-01-02,5082,0,0,1
44791,523,2015-01-02,15474,0,0,1
44792,529,2015-01-02,8060,0,0,1
44793,534,2015-01-02,5316,0,0,1
44794,535,2015-01-02,8267,0,0,1
44795,539,2015-01-02,9911,0,0,1
44796,543,2015-01-02,1990,0,0,1
44797,550,2015-01-02,6451,0,0,1
44798,551,2015-01-02,6985,0,0,1
44799,553,2015-01-02,8922,0,0,1
44800,563,2015-01-02,5720,0,0,1
44801,566,2015-01-02,4619,0,0,1
44802,569,2015-01-02,4355,0,0,1
44803,570,2015-01-02,4164,0,0,1
44804,571,2015-01-02,7954,0,0,1
44805,578,2015-01-02,10375,0,0,1
44806,597,2015-01-02,4935,0,0,1
44807,598,2015-01-02,5219,0,0,1
